0 	10
1 	10
2 	10
3 	10
4 	10
5 	10
6 	0.1545095055268053
7 	0.026255170003126514
8 	-1.2048290456045572
9 	0.4192020597538876
10 	-0.5313383725515284
11 	0.14003747291827096
12 	-0.18163726323148568
13 	-0.21965245307031084
14 	-0.18311197382111957
15 	-0.28454761939022866
16 	0.03803392817131981
17 	0.06926608479878428
18 	0.09994407588015632
19 	0.45892938534768324
20 	0.10280184524824926
