0 	10
1 	10
2 	10
3 	10
4 	10
5 	10
6 	0.3392199488531963
7 	-0.7698636396822088
8 	0.25754191783892916
9 	-0.06624515925496807
10 	-0.4704974109379231
11 	-0.4874586243312716
12 	-0.3010741553723914
13 	-0.18154548393579537
14 	-0.05262308466136733
15 	-0.021327975821631377
16 	0.11404016989682111
17 	0.10086914521049462
18 	0.12558982457686
19 	0.21687672288697554
20 	-0.1145246365394559
